won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,2,MTL,12,21,1,0,0,2,0,0,0,0,0,0,0,0,0,.857,1990-91,14,10.00,0,12
,0,NHL,1,MTL,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1991-92,1,0.00,0,1
SC,0,NHL,1,MTL,18,23,0,0,0,2,0,0,0,0,0,0,0,0,0,.778,1992-93,9,6.67,0,7
