average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,20,1,0,NHL,24,7,41,-16,114,9,0,0,4,1967-68,MNS,9,11,[],7.9,,71
,19,1,1,NHL,25,9,24,-26,123,8,0,1,0,1968-69,MNS,9,10,[],7.3,,75
,38,2,0,NHL,26,6,48,4,186,21,2,1,2,1969-70,MNS,29,9,[],15.6,,74
,29,1,0,NHL,27,12,49,0,162,10,1,2,4,1970-71,TOT,11,18,[],6.8,,76
,8,1,0,NHL,27,1,39,1,57,6,0,1,0,1970-71,MTL,6,2,[],10.5,,40
,21,0,0,NHL,27,11,10,-1,105,4,1,1,4,1970-71,DET,5,16,[],4.8,,36
,40,2,0,NHL,28,22,38,3,157,13,2,0,3,1971-72,DET,15,25,[],9.6,,71
,42,6,1,NHL,29,19,44,-1,186,19,1,2,0,1972-73,DET,21,21,[],11.3,,78
,32,0,3,NHL,30,14,51,-30,155,10,2,1,2,1973-74,TOT,15,17,[],9.7,,66
,28,0,3,NHL,30,12,37,-20,134,8,2,1,2,1973-74,DET,13,15,[],9.7,,54
,4,0,0,NHL,30,2,14,-10,21,2,0,0,0,1973-74,STL,2,2,[],9.5,,12
,37,2,2,NHL,31,12,34,4,142,18,2,2,1,1974-75,STL,22,15,[],15.5,,70
,8,0,1,NHL,32,3,38,-19,47,3,0,0,1,1975-76,NYR,4,4,[],8.5,,50
,27,2,2,NHL,33,14,30,-8,92,10,0,1,0,1976-77,TOT,12,15,[],13.0,,63
,2,1,0,NHL,33,1,4,-1,5,1,0,0,0,1976-77,PHI,1,1,[],20.0,,9
,25,1,2,NHL,33,13,26,-7,87,9,0,1,0,1976-77,WSH,11,14,[],12.6,,54
,19,1,1,NHL,34,9,18,-32,104,9,0,0,0,1977-78,WSH,10,9,[],9.6,,74
