pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Moncton Hawks,0,0,0,NBSHL,5,1931-32,22,0
8,Moncton Hawks,0,0,2,MSHL,5,1932-33,23,2
6,Moncton Hawks,0,0,5,Al-Cup,8,1932-33,23,5
2,Moncton Hawks,2,0,7,NBSHL,3,1933-34,24,5
10,Moncton Hawks,3,0,8,Al-Cup,11,1933-34,24,5
0,Philadelphia Ramblers,0,0,0,IAHL,3,1936-37,27,0
0,Springfield Indians,0,0,0,IAHL,3,1938-39,29,0
21,St. Paul Saints,2,0,6,AHA,7,1939-40,30,4
4,St. Paul Saints,0,0,0,AHA,4,1940-41,31,0
6,Fort Worth Rangers,0,0,3,AHA,5,1941-42,32,3
6,Valleyfield Braves,4,0,11,QPHL,11,1944-45,35,7
2,Valleyfield Braves,0,0,2,Al-Cup,3,1944-45,35,2
2,St-Hyacinthe Saints,2,0,3,QPHL,4,1945-46,36,1
