average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,22,0,8,0,0,0,0,0,0,1927-28,CBH,1,0,[],0,,19
,3,0,0,NHL,24,0,23,0,0,0,0,0,0,1929-30,CBH,1,2,[],0,,26
,7,0,0,NHL,25,0,38,0,0,0,0,0,0,1930-31,CBH,0,7,[],0,,42
,3,0,0,NHL,26,0,40,0,0,0,0,0,0,1931-32,CBH,0,3,[],0,,0
,11,0,0,NHL,27,0,57,0,0,0,0,0,0,1932-33,CBH,3,8,[],0,,47
,4,0,0,NHL,28,0,39,0,0,0,0,0,0,1933-34,TOT,3,1,[],0,,47
,3,0,0,NHL,28,0,10,0,0,0,0,0,0,1933-34,MTM,2,1,[],0,,19
,1,0,0,NHL,28,0,29,0,0,0,0,0,0,1933-34,DET,1,0,[],0,,28
,2,0,0,NHL,29,0,28,0,0,0,0,0,0,1934-35,TOT,0,2,[],0,,37
,2,0,0,NHL,29,0,26,0,0,0,0,0,0,1934-35,DET,0,2,[],0,,24
,0,0,0,NHL,29,0,2,0,0,0,0,0,0,1934-35,STE,0,0,[],0,,13
,5,0,0,NHL,30,0,37,0,0,0,0,0,0,1935-36,BOS,4,1,[],0,,48
,3,0,0,NHL,31,0,30,0,0,0,0,0,0,1936-37,TOT,2,1,[],0,,32
,0,0,0,NHL,31,0,0,0,0,0,0,0,0,1936-37,BOS,0,0,[],0,,1
,3,0,0,NHL,31,0,30,0,0,0,0,0,0,1936-37,NYA,2,1,[],0,,31
