pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Traktor Chelyabinsk 2,0,0,0,Russia-4,1,1998-99,15,0
21,Georgetown Raiders,7,0,17,ON-Jr.A,14,1998-99,15,10
32,Avangard-VDV Omsk,7,0,23,Russia-3,23,1999-00,16,16
20,2 Teams,4,0,12,Russia,12,1999-00,16,8
18,Metallurg Novokuznetsk,4,0,11,Russia,9,1999-00,16,7
2,Avangard Omsk,0,0,1,Russia,3,1999-00,16,1
2,Avangard-VDV Omsk,4,0,9,Russia-3,8,2000-01,17,5
0,Russia,1,4,6,WJC-A,7,2000-01,17,5
12,Avangard Omsk,8,0,12,Russia,24,2000-01,17,4
0,Russia,2,4,6,WJ18-A,4,2000-01,17,4
4,Avangard Omsk,0,0,0,Russia,9,2001-02,18,0
0,Russia,4,2,8,WJC-A,7,2001-02,18,4
0,CSKA Moscow 2,2,0,3,Russia-3,1,2001-02,18,1
45,Cincinnati Mighty Ducks,8,-1,13,AHL,23,2003-04,20,5
141,Cincinnati Mighty Ducks,23,-6,38,AHL,79,2004-05,21,15
97,Metallurg Magnitogorsk,21,0,32,Russia,47,2005-06,22,11
0,Portland Pirates,0,-2,1,AHL,3,2006-07,23,1
10,Salavat Yulayev Ufa,3,0,4,Russia,9,2007-08,24,1
93,Metallurg Magnitogorsk,19,0,33,KHL,56,2008-09,25,14
28,Metallurg Magnitogorsk,21,0,39,KHL,47,2009-10,26,18
20,Metallurg Magnitogorsk,16,0,29,KHL,54,2010-11,27,13
32,Traktor Chelyabinsk,12,0,25,KHL,54,2011-12,28,13
34,Traktor Chelyabinsk,12,0,22,KHL,51,2012-13,29,10
