assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
71,4,37,26,,8.1,1.7,28,,17,LW,9.7,53,ATF,/players/m/macmibo01.html,1,14,8,34,Bob MacMillan,19.1,1979,108,1,79,194
57,5,50,22,,9.0,1.4,39,,14,C,10.3,43,ATF,/players/c/chouigu01.html,0,14,11,23,Guy Chouinard,21.8,1979,107,0,80,229
48,5,35,25,,5.9,1.4,29,,12,LW,7.3,36,ATF,/players/v/vailer01.html,0,53,5,25,Eric Vail,17.2,1979,83,1,80,203
39,8,28,33,,4.3,1.3,22,,11,RW,5.6,27,ATF,/players/p/pronoje01.html,1,30,4,21,Jean Pronovost,18.5,1979,67,2,75,151
35,2,23,25,,4.2,0.9,15,,10,C,5.1,25,ATF,/players/l/lysiato01.html,0,36,7,16,Tom Lysiak,16.8,1979,58,1,52,137
32,1,24,27,,3.0,0.6,18,,11,C,3.6,20,ATF,/players/l/lalonbo01.html,1,24,6,-3,Bobby Lalonde,17.8,1979,56,0,78,135
31,2,21,25,,2.4,0.8,19,,3,RW,3.2,27,ATF,/players/h/houstke01.html,1,135,2,4,Ken Houston,15.0,1979,52,0,80,140
20,4,23,23,,2.1,1.0,23,,1,RW,3.1,19,ATF,/players/p/plettwi01.html,0,213,0,13,Willi Plett,14.0,1979,43,0,74,164
23,1,12,28,,1.0,0.4,12,,2,C,1.4,20,ATF,/players/c/clemebi01.html,1,14,0,-5,Bill Clement,14.0,1979,35,0,65,86
20,3,14,21,,1.3,0.7,12,,2,C,2.1,18,ATF,/players/l/lauredo01.html,0,6,2,8,Don Laurence,12.4,1979,34,0,59,113
17,2,9,22,,0.6,0.6,9,,0,LW,1.2,17,ATF,/players/p/phillha01.html,0,113,0,5,Harold Phillipoff,13.6,1979,26,0,51,66
22,0,4,22,,0.6,4.4,3,,0,D,5.1,22,ATF,/players/s/shandda01.html,0,64,0,23,Dave Shand,4.9,1979,26,1,79,81
18,1,6,31,,1.2,2.0,4,,0,D,3.2,17,ATF,/players/k/keaed01.html,1,40,2,-2,Ed Kea,11.3,1979,24,0,53,53
16,0,5,24,,0.6,3.6,5,,0,D,4.2,16,ATF,/players/r/ribblpa01.html,0,69,0,18,Pat Ribble,7.1,1979,21,0,66,70
19,0,0,20,,-0.3,4.5,0,,0,D,4.2,19,ATF,/players/m/marshbr01.html,0,101,0,23,Brad Marsh,0.0,1979,19,0,80,80
11,0,5,32,,0.9,1.5,3,,2,D,2.4,9,ATF,/players/m/murdobo01.html,0,24,2,2,Bob Murdoch,9.4,1979,16,0,35,53
7,3,8,29,,-0.7,0.4,8,,3,LW,-0.3,4,ATF,/players/g/gouldjo01.html,0,18,0,-4,John Gould,11.9,1979,15,0,61,67
12,0,3,23,,0.6,1.8,3,,1,D,2.4,11,ATF,/players/m/mulheri01.html,0,22,0,6,Richard Mulhern,5.2,1979,15,0,37,58
5,0,9,25,,1.3,0.2,9,,1,RW,1.5,4,ATF,/players/r/rotada01.html,0,21,0,3,Darcy Rota,33.3,1979,14,0,13,27
8,0,6,29,,1.0,0.1,2,,3,C,1.2,5,ATF,/players/b/boldiiv01.html,0,6,4,1,Ivan Boldirev,18.2,1979,14,0,13,33
12,0,0,25,,-0.5,4.0,0,,0,D,3.5,12,ATF,/players/f/foxgr01.html,0,70,0,25,Greg Fox,0.0,1979,12,0,64,39
8,0,3,27,,-0.1,0.1,3,,2,LW,0.0,6,ATF,/players/c/carrge01.html,0,6,0,-4,Gene Carr,8.6,1979,11,0,30,35
6,0,1,26,,0.3,0.6,0,,1,D,0.9,5,ATF,/players/r/russeph01.html,0,28,1,1,Phil Russell,5.3,1979,7,0,13,19
4,0,0,34,,-0.5,1.9,0,,0,D,1.4,3,ATF,/players/s/seiliro01.html,1,12,0,8,Rod Seiling,0.0,1979,4,0,36,28
3,0,0,28,,0.0,0.0,0,,0,G,10.5,0,ATF,/players/b/bouchda01.html,0,17,0,0,Dan Bouchard,,1979,3,0,64,0
0,0,1,28,,0.1,0.0,1,,0,LW,0.1,0,ATF,/players/o/oflahge01.html,0,2,0,0,Gerry O'Flaherty,50.0,1979,1,0,1,2
0,0,0,26,,0.0,0.0,0,,0,G,-0.4,0,ATF,/players/b/belanyv01.html,0,0,0,0,Yves Belanger,,1979,0,0,5,0
0,0,0,24,,0.0,0.0,0,,0,G,2.9,0,ATF,/players/l/lemelre01.html,0,4,0,0,Reggie Lemelin,,1979,0,0,18,0
