assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
34,3,26,31,,3.6,1.1,21,,5,C,4.8,29,ATF,/players/l/leitebo01.html,0,19,5,-12,Bobby Leiter,14.9,1973,60,0,78,174
30,2,18,23,,2.3,1.0,14,,8,RW,3.3,22,ATF,/players/r/romanla01.html,0,39,4,-11,Larry Romanchych,11.5,1973,48,0,70,157
21,2,21,24,,1.8,1.5,18,,4,C,3.3,17,ATF,/players/c/comeare01.html,0,19,3,0,Rey Comeau,14.4,1973,42,0,77,146
21,3,20,32,,1.6,0.8,11,,1,LW,2.4,19,ATF,/players/m/mccreke01.html,1,21,9,-22,Keith McCreary,12.7,1973,41,0,77,157
23,2,14,25,,1.6,1.0,12,,11,LW,2.7,12,ATF,/players/h/hickeer01.html,0,37,2,-2,Ernie Hicke,11.7,1973,37,0,58,120
17,2,18,24,,2.1,0.6,17,,2,C,2.7,15,ATF,/players/b/bennecu01.html,0,9,1,-13,Curt Bennett,13.3,1973,35,0,52,135
30,0,5,24,,1.8,5.1,2,,12,D,6.9,18,ATF,/players/m/manerra01.html,0,44,2,-2,Randy Manery,3.1,1973,35,1,78,159
17,3,17,22,,1.2,1.0,15,,5,C,2.2,12,ATF,/players/s/stewajo01.html,0,30,2,-9,John Stewart,10.1,1973,34,0,68,168
18,2,13,20,,0.4,0.7,9,,7,LW,1.0,11,ATF,/players/r/richaja01.html,0,32,4,-24,Jacques Richard,7.9,1973,31,0,74,165
18,0,9,33,,0.6,0.9,8,,3,RW,1.5,15,ATF,/players/r/rochele01.html,0,10,1,-4,Leon Rochefort,6.9,1973,27,0,54,130
15,2,10,29,,-0.6,1.2,7,,2,RW,0.6,13,ATF,/players/m/macmibi01.html,0,52,3,-10,Billy MacMillan,9.9,1973,25,0,78,101
18,1,2,30,,0.3,5.4,1,,0,D,5.7,18,ATF,/players/q/quinnpa01.html,0,113,0,2,Pat Quinn,2.3,1973,20,1,78,88
9,2,6,24,,-1.7,1.1,5,,3,RW,-0.6,4,ATF,/players/m/morrile01.html,2,19,0,-11,Lew Morrison,11.5,1973,15,1,78,52
13,0,1,37,,0.2,3.2,1,,2,D,3.4,11,ATF,/players/p/priceno01.html,0,38,0,-7,Noel Price,1.4,1973,14,0,54,70
11,0,2,27,,-0.2,4.0,2,,1,D,3.8,10,ATF,/players/p/plagebi01.html,0,92,0,-18,Bill Plager,3.3,1973,13,0,76,60
10,0,0,34,,0.0,2.4,0,,1,D,2.4,9,ATF,/players/p/picarno01.html,0,43,0,-6,Noel Picard,0.0,1973,10,0,41,37
6,0,3,22,,-0.3,0.6,2,,3,LW,0.3,3,ATF,/players/g/grattno01.html,0,12,1,1,Norm Gratton,11.5,1973,9,0,29,26
7,1,1,28,,-0.6,3.5,1,,0,D,2.9,7,ATF,/players/p/paradbo01.html,0,103,0,-20,Bob Paradise,1.9,1973,8,0,71,53
4,0,2,30,,0.2,1.3,1,,0,D,1.5,4,ATF,/players/h/harriro01.html,0,8,1,-5,Ron Harris,5.6,1973,6,0,24,36
1,0,1,25,,-0.3,0.2,0,,0,C,-0.2,1,ATF,/players/s/stefamo01.html,0,2,0,-3,Morris Stefaniw,6.3,1973,2,1,13,16
2,0,0,25,,-0.6,2.4,0,,0,D,1.8,2,ATF,/players/k/ketteke01.html,0,58,0,-6,Kerry Ketter,0.0,1973,2,0,41,31
0,0,1,31,,-0.1,0.4,1,,0,D,0.3,0,ATF,/players/b/brownar01.html,0,17,0,-10,Arnie Brown,7.7,1973,1,0,15,13
0,0,1,22,,-0.7,0.2,1,,0,LW,-0.4,0,ATF,/players/d/deadmbu01.html,0,8,0,-4,Butch Deadmarsh,5.3,1973,1,0,19,19
1,0,0,22,,0.0,0.0,0,,0,G,5.7,0,ATF,/players/b/bouchda01.html,0,12,0,0,Dan Bouchard,,1973,1,0,34,0
1,0,0,24,,0.0,0.0,0,,0,G,8.3,0,ATF,/players/m/myreph01.html,0,5,0,0,Phil Myre,,1973,1,0,46,0
0,0,0,23,,-0.1,0.0,0,,0,C,0.0,0,ATF,/players/h/hogabbi01.html,0,0,0,0,Bill Hogaboam,,1973,0,0,2,0
