average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,48,-2,2,0,0,0,0,1991-92,MNS,0,0,[],0.0,,11
,1,0,0,NHL,22,1,115,2,13,0,0,0,0,1992-93,MNS,0,1,[],0.0,,31
,3,0,0,NHL,23,2,226,-4,33,1,0,0,0,1993-94,TOT,1,2,[],3.0,,57
,2,0,0,NHL,23,1,174,-2,23,1,0,0,0,1993-94,WSH,1,1,[],4.3,,46
,1,0,0,NHL,23,1,52,-2,10,0,0,0,0,1993-94,TBL,0,1,[],0.0,,11
,6,0,0,NHL,24,4,0,3,43,2,0,0,0,1994-95,TBL,2,4,[],4.7,,41
,6,0,0,NHL,25,3,306,1,60,2,0,0,1,1995-96,TOT,2,4,[],3.3,,66
,5,0,0,NHL,25,2,258,-4,48,2,0,0,1,1995-96,TBL,2,3,[],4.2,,55
,1,0,0,NHL,25,1,48,5,12,0,0,0,0,1995-96,CHI,0,1,[],0.0,,11
,4,1,0,NHL,26,2,233,-1,65,2,0,0,0,1996-97,CHI,2,2,[],3.1,,67
,4,0,0,NHL,27,3,175,-2,22,0,0,0,1,1997-98,TOT,0,4,[],0.0,,39
,3,0,0,NHL,27,3,83,3,8,0,0,0,0,1997-98,CAR,0,3,[],0.0,,14
,1,0,0,NHL,27,0,47,-2,7,0,0,0,1,1997-98,VAN,0,1,[],0.0,,13
,0,0,0,NHL,27,0,45,-3,7,0,0,0,0,1997-98,TBL,0,0,[],0.0,,12
11:10,4,0,0,NHL,28,1,127,-7,52,3,0,0,0,1998-99,TOT,3,1,[],5.8,659,59
10:18,2,0,0,NHL,28,1,24,-1,9,1,0,0,0,1998-99,TBL,1,1,[],11.1,165,16
11:29,2,0,0,NHL,28,0,103,-6,43,2,0,0,0,1998-99,WSH,2,0,[],4.7,494,43
2:57,0,0,0,NHL,30,0,14,-1,0,0,0,0,0,2000-01,MTL,0,0,[],0,9,3
