bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QAAA,5,Laval-Laurentides,313,16,2,0,0,24,0,0,0,0,3,0,0,0,0,0,1987-88,0,4.60,0,0
0,QMJHL,4,St-Jean Castors,194,17,3,0,0,17,0,0,0,0,0,0,0,0,0,0,1988-89,0,5.26,0,0
0,ECHL,1,Greensboro Monarchs,59,21,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1992-93,0,5.08,0,0
0,ECHL,1,Greensboro Monarchs,22,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1993-94,0,10.91,0,0
0,AHL,16,Fredericton Canadiens,967,23,6,0,0,40,0,0,0,1,10,0,0,0,0,0,1994-95,0,2.48,0,0
0,AHL,7,Fredericton Canadiens,405,24,3,0,0,31,0,0,0,0,3,0,0,0,0,0,1995-96,0,4.59,0,0
0,AHL,1,Hershey Bears,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997-98,0,0.00,0,0
0,UHL,1,Fort Wayne Komets,59,28,1,0,0,3,0,0,0,0,0,0,0,0,0,.885,1999-00,26,3.05,0,23
0,WCHL,4,Bakersfield Condors,200,28,3,0,0,14,0,0,0,0,1,0,0,0,0,0,1999-00,0,4.20,0,0
0,QSPHL,6,Sorel Royaux,204,29,4,0,0,22,0,0,0,1,1,0,0,0,0,0,2000-01,0,6.47,0,0
0,QSPHL,10,Sorel Royaux,610,30,6,0,0,46,0,0,0,0,4,0,0,0,0,0,2001-02,0,4.52,0,0
