average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
11:22,64,11,0,0,18,NHL,21,6,139,10,-1,36,43.8,4,178,0,1,0,24,2007-08,MTL,4,21,7,13,11.1,409,36,[]
10:18,12,3,0,0,3,NHL,22,3,47,5,-6,5,43.9,0,60,0,0,0,3,2008-09,MTL,0,8,3,2,0.0,134,13,[]
11:29,91,12,1,1,28,NHL,23,5,378,72,-12,54,48.7,5,398,0,1,0,23,2009-10,TOT,6,63,6,27,11.1,850,74,[]
8:38,19,0,0,0,3,NHL,23,0,57,16,-10,11,53.8,0,49,0,0,0,6,2009-10,MTL,0,8,0,3,0.0,164,19,[]
12:29,72,12,1,1,25,NHL,23,5,321,56,-2,43,47.9,5,349,0,1,0,17,2009-10,ANA,6,55,6,24,14.0,686,55,[]
8:00,34,2,0,0,10,NHL,24,2,132,32,1,23,46.6,0,151,0,0,0,8,2010-11,ANA,0,30,2,5,0.0,320,40,[]
10:32,78,16,0,0,14,NHL,25,13,173,42,2,43,47.7,3,190,0,0,0,13,2011-12,PHX,3,67,13,6,7.0,558,53,[]
9:42,60,14,0,0,7,NHL,26,9,126,50,1,37,48.3,5,135,0,0,0,14,2012-13,PHX,5,61,9,10,13.5,446,46,[]
9:43,85,20,0,0,9,NHL,27,15,176,45,3,46,53.2,5,155,0,0,0,30,2013-14,PHX,5,116,15,12,10.9,777,80,[]
13:24,128,14,0,0,29,NHL,28,10,473,82,-23,81,51.9,3,439,1,0,0,41,2014-15,ARI,4,130,10,22,4.9,938,70,[]
10:13,87,12,1,0,13,NHL,29,7,88,38,-10,47,52.4,4,80,0,0,1,25,2015-16,ARI,4,73,8,16,8.5,716,70,[]
