assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Brandon Elks,8,1921-22,12,9,4,22,0,MHL-Sr.
2,Brandon Elks,16,1922-23,16,18,19,23,0,MHL-Sr.
2,Brandon Wheat Kings,1,1923-24,11,3,5,24,0,MHL-Sr.
0,Edmonton Eskimos,0,1924-25,6,0,0,25,0,WCHL
4,Niagara Falls Cataracts,20,1926-27,25,24,51,27,0,Can-Pro
4,2 Teams,22,1927-28,41,26,88,28,0,Can-Pro
2,Niagara Falls Cataracts,8,1927-28,18,10,46,28,0,Can-Pro
2,London Panthers,14,1927-28,23,16,42,28,0,Can-Pro
6,New Haven Eagles,9,1928-29,38,15,76,29,0,Can-Am
37,Syracuse Stars,19,1930-31,48,56,61,31,0,IHL
0,Buffalo Majors,1,1931-32,19,1,6,32,0,AHA
0,2 Teams,1,1931-32,6,1,2,32,0,IHL
0,Cleveland Indians,0,1931-32,1,0,0,32,0,IHL
0,Pittsburgh Yellowjackets,1,1931-32,5,1,2,32,0,IHL
2,Syracuse Stars,3,1933-34,16,5,4,34,0,IHL
1,London Tecumsehs,1,1934-35,6,2,6,35,0,IHL
19,New Haven Eagles,11,1934-35,39,30,11,35,0,Can-Am
4,Pittsburgh Shamrocks,1,1935-36,21,5,8,36,0,IHL
