assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Brandon Elks,0,1921-22,2,0,6,22,0,MHL-Sr.
1,Brandon Elks,4,1921-22,4,5,0,22,0,Al-Cup
1,Brandon Wheat Kings,0,1923-24,3,1,6,24,0,MHL-Sr.
0,New Haven Eagles,1,1928-29,2,1,8,29,0,Can-Am
