game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
1,33,4,107,1,0,76,25,2,2015-16,20,0,11,3,20,NHL,10.3,5,31,66.7,46,23,189,14:09,[],36,37,8,1076,SJS
0,31,-5,95,8,0,61,11,8,2016-17,8,0,6,1,10,NHL,6.3,3,27,50.0,27,24,168,13:49,[],17,35,5,842,SJS
