year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,17,0,8,0,0,OHL,8,Hamilton Steelhawks,0
1987-88,18,2,49,2,0,OHL,13,Hamilton Steelhawks,4
1988-89,19,1,44,7,0,OHL,15,Niagara Falls Thunder,8
1989-90,20,0,10,0,0,IHL,4,Flint Spirits,0
1991-92,22,1,43,3,0,AHL,17,Adirondack Red Wings,4
1992-93,23,1,14,1,0,AHL,11,Adirondack Red Wings,2
1997-98,28,0,2,0,0,IHL,1,Chicago Wolves,0
1999-00,30,0,10,1,0,Britain,7,Sheffield Steelers,1
2000-01,31,0,20,1,0,Britain,4,Sheffield Steelers,1
2001-02,32,0,4,0,0,ECHL,5,Columbia Inferno,0
2002-03,33,0,27,1,0,ECHL,17,Columbia Inferno,1
2003-04,34,0,20,0,0,ECHL,4,Columbia Inferno,0
