game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,20.0,0,5,0,24,,7,0,1996-97,1,0,1,1,OTT,,0,,NHL
0,7.1,-4,14,1,25,,11,1,1997-98,2,0,1,0,OTT,,2,,NHL
0,0.0,-3,3,0,26,18:49,4,1,1998-99,1,0,0,0,OTT,,0,75,NHL
1,15.4,0,13,0,27,18:14,6,1,1999-00,3,0,2,2,OTT,,2,109,NHL
0,0.0,0,3,0,28,12:19,4,0,2000-01,0,0,0,0,OTT,,0,49,NHL
0,9.1,-4,11,0,29,16:21,12,2,2001-02,3,0,1,1,MTL,,6,196,NHL
