game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
3,-6,79,0,79,19,1996-97,18,0,12,2,,NHL,15.2,1,24,8,"[{'link': '/awards/voting-1997.html#calder', 'name': 'Calder-14'}]",31,10,,OTT
2,-11,130,1,82,18,1997-98,12,2,15,3,,NHL,11.5,5,25,24,[],33,10,,OTT
3,9,107,0,77,35,1998-99,25,0,15,6,17:18,NHL,14.0,10,26,30,[],50,9,1332,OTT
1,5,99,0,82,25,1999-00,20,0,10,0,16:17,NHL,10.1,5,27,18,[],35,10,1335,OTT
3,7,72,1,81,18,2000-01,17,0,13,1,14:02,NHL,18.1,0,28,24,[],31,12,1136,OTT
2,-3,83,2,79,18,2001-02,14,3,15,2,17:14,NHL,18.1,2,29,24,[],33,10,1361,MTL
1,-5,74,1,73,18,2002-03,17,0,7,0,14:53,NHL,9.5,0,30,24,[],25,7,1087,MTL
0,8,50,2,60,8,2003-04,6,0,4,0,15:21,NHL,8.0,0,31,10,[],12,4,921,MTL
