year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,16,1,29,4,0,WHL,64,Lethbridge Hurricanes,5
1993-94,17,4,36,14,0,WHL,61,Lethbridge Hurricanes,18
1994-95,18,1,88,9,0,WHL,67,Lethbridge Hurricanes,10
1995-96,19,4,75,12,0,WHL,56,Lethbridge Hurricanes,16
1996-97,20,8,81,32,0,WHL,63,Lethbridge Hurricanes,40
1997-98,21,2,74,8,0,AHL,46,Worcester IceCats,10
1998-99,22,5,129,13,-13,AHL,69,Worcester IceCats,18
1999-00,23,0,53,13,0,AHL,55,Worcester IceCats,13
2003-04,27,0,0,1,0,AHL,2,Worcester IceCats,1
2004-05,28,0,16,0,-8,UHL,7,Missouri River Otters,0
