pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Ottawa St. Malachy\'s,11,0,17,OCJHL,15,1933-34,16,6
0,Ottawa Senators,7,0,14,OCJHL,5,1934-35,17,7
0,Pembroke Lumber Kings,3,0,10,OVJHL,5,1934-35,17,7
0,Pembroke Falcons,4,0,8,NOHA,4,1934-35,17,4
8,Pembroke Lumber Kings,12,0,24,OVJHL,8,1935-36,18,12
11,Pittsburgh Yellowjackets,18,0,30,EAHL,47,1936-37,19,12
2,Detroit Pontiacs,25,0,48,MOHL,28,1937-38,20,23
0,Pittsburgh Hornets,0,0,0,IAHL,3,1937-38,20,0
4,Pittsburgh Hornets,6,0,12,IAHL,24,1938-39,21,6
0,Indianapolis Capitols,9,0,19,IAHL,21,1939-40,22,10
4,Indianapolis Capitols,7,0,13,AHL,15,1941-42,24,6
4,Kingston Frontenacs,4,0,9,OHA-Sr.,8,1942-43,25,5
12,Kingston Army,20,0,28,OHA-Sr.,11,1943-44,26,8
2,Truro Bearcats,6,0,14,NSNDL,4,1943-44,26,8
0,Kingston Army,5,0,7,LOVHL,3,1944-45,27,2
17,Pembroke Lumber Kings,14,0,49,UOVHL,17,1945-46,28,35
6,Pembroke Lumber Kings,38,0,65,UOVHL,24,1946-47,29,27
12,Pembroke Lumber Kings,22,0,43,UOVHL,16,1947-48,30,21
0,Pembroke Lumber Kings,9,0,17,UOVHL,9,1948-49,31,8
8,Pembroke Lumber Kings,23,0,43,ECSHL,32,1949-50,32,20
2,Pembroke Lumber Kings,16,0,27,ECSHL,17,1950-51,33,11
12,Pembroke Lumber Kings,44,0,71,ECSHL,44,1951-52,34,27
