year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,18,15,0,13,0,High-MN,25,Roseville High School,28
1990-91,19,7,112,9,0,WCHA,38,University of Minnesota,16
1991-92,20,3,126,9,0,WCHA,39,University of Minnesota,12
1992-93,21,14,82,9,0,WCHA,41,University of Minnesota,23
1993-94,22,12,121,18,0,WCHA,36,University of Minnesota,30
1994-95,23,4,49,18,0,AHL,48,Albany River Rats,22
1995-96,24,5,72,14,0,AHL,57,Albany River Rats,19
1996-97,25,1,48,9,0,AHL,44,Albany River Rats,10
1999-00,28,1,4,4,5,AHL,10,Worcester IceCats,5
1999-00,28,0,6,0,-2,IHL,8,Detroit Vipers,0
2000-01,29,4,6,7,8,AHL,13,Norfolk Admirals,11
2001-02,30,0,4,4,-1,AHL,8,Norfolk Admirals,4
2002-03,31,0,0,0,-5,AHL,3,Manchester Monarchs,0
