pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Prince Albert Mintos,5,0,10,SJHL,14,1955-56,17,5
112,Prince Albert Mintos,30,0,59,SJHL,40,1956-57,18,29
113,Prince Albert Mintos,44,0,79,SJHL,51,1957-58,19,35
8,Vancouver Canucks,2,0,2,WHL,4,1957-58,19,0
80,Saskatoon Quakers,25,0,37,WHL,57,1958-59,20,12
2,Vancouver Canucks,1,0,2,WHL,3,1959-60,21,1
104,Trois-Rivieres Lions,42,0,70,EPHL,61,1959-60,21,28
77,Kitchener-Waterloo Beavers,26,0,41,EPHL,55,1960-61,22,15
87,Kitchener-Waterloo Beavers,19,0,42,EPHL,37,1961-62,23,23
0,Houston Apollos,6,0,12,CPHL,9,1965-66,27,6
0,Broome County Dusters,1,0,1,NAHL,7,1973-74,35,0
