average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,21,0,0,NHL,20,15,10,5,63,5,1,0,0,1975-76,TOR,6,15,[],9.5,,50
,42,4,0,NHL,21,19,24,-14,118,16,3,0,4,1976-77,TOR,19,23,[],16.1,,76
,3,0,0,NHL,22,2,0,-4,8,1,0,0,0,1977-78,TOR,1,2,[],12.5,,12
,5,0,0,NHL,23,1,0,-6,26,0,2,0,2,1978-79,TOT,2,3,[],7.7,,15
,0,0,0,NHL,23,0,0,-3,2,0,0,0,0,1978-79,TOR,0,0,[],0.0,,3
,5,0,0,NHL,23,1,0,-3,24,0,2,0,2,1978-79,CLR,2,3,[],8.3,,12
,20,1,0,NHL,24,8,4,-1,41,7,3,0,2,1979-80,TOT,10,10,[],24.4,,29
,1,0,0,NHL,24,1,4,-2,10,0,0,0,0,1979-80,CLR,0,1,[],0.0,,11
,19,1,0,NHL,24,7,0,1,31,7,3,0,2,1979-80,EDM,10,9,[],32.3,,18
,5,1,0,NHL,25,3,2,-1,13,1,1,0,0,1980-81,EDM,2,3,[],15.4,,6
