bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,1,3.78,0,0,NHL,0,24,0,0,4,0,0,0,35,0,1981-82,CBH,4,,1,0,5,10,555
0,0,1,4.00,0,0,NHL,0,25,0,0,0,0,0,0,32,0,1982-83,CBH,4,,1,0,4,8,480
0,0,1,3.40,0.56,171,NHL,0,26,0,154,5,0,0,97,17,.901,1983-84,CBH,3,,1,0,2,5,300
0,0,2,4.77,-7.38,0,NHL,0,27,0,0,4,0,0,111,0,.868,1984-85,CBH,6,,2,0,9,15,906
0,0,0,6.67,0,40,NHL,0,28,0,31,4,0,0,0,9,.775,1985-86,CBH,1,,0,0,0,2,81
