year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,17,43,52,82,0,SJHL,60,Humboldt Broncos,125
1980-81,17,0,2,1,0,WHL,2,Saskatoon Blades,1
1981-82,18,33,82,51,0,WHL,65,Saskatoon Blades,84
1982-83,19,62,79,99,0,WHL,72,Saskatoon Blades,161
1983-84,20,16,48,27,0,CHL,64,Indianapolis Checkers,43
1984-85,21,8,6,30,0,AHL,30,Springfield Indians,38
1985-86,22,2,10,10,0,AHL,12,Springfield Indians,12
1986-87,23,16,54,30,0,AHL,75,Springfield Indians,46
1987-88,24,26,46,45,0,AHL,72,Binghamton Whalers,71
1988-89,25,22,28,36,0,AHL,79,Binghamton Whalers,58
1989-90,26,18,31,53,0,W.Ger-2,36,EV Fussen,71
1990-91,27,27,22,22,0,Holland,21,Tilburg Trappers,49
1991-92,28,25,0,51,0,Holland,34,Tilburg Trappers,76
