game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,0,2,0,23,45,5,2,2003-04,2,0,0,0,SJS,,4,,NHL
0,0.0,0,1,0,25,8,1,0,2005-06,0,0,0,0,SJS,,0,,NHL
