giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,82,3,20,0,0,174,44,0,7,1345,CHI,0,0,"[{'link': '/awards/voting-2004.html#calder', 'name': 'Calder-6'}]",13.2,13,21,-31,23,0,0,2003-04,0,16:24,10,58,0,14
0,NHL,15,0,22,0,0,30,5,0,0,221,CHI,0,0,[],6.7,1,3,-7,2,0,0,2005-06,0,14:43,1,31,0,3
0,NHL,71,1,23,0,0,115,38,0,7,1232,CHI,0,0,[],14.8,16,21,4,17,0,0,2006-07,0,17:21,1,95,0,14
16,NHL,77,1,24,38,190,100,32,171,0,1224,TOT,28,42.4,[],10.0,6,22,4,10,28,0,2007-08,19,15:54,4,91,0,22
12,NHL,60,1,24,23,131,71,21,133,0,935,CHI,19,53.1,[],8.5,5,15,3,6,26,0,2007-08,15,15:35,1,75,0,15
4,NHL,17,0,24,15,59,29,11,38,0,289,CAR,9,11.8,[],13.8,1,7,1,4,2,0,2007-08,4,17:01,3,16,0,7
31,NHL,79,4,25,18,363,190,54,228,7,1447,CAR,32,51.4,[],13.7,16,28,0,26,19,0,2008-09,44,18:19,10,79,0,21
19,NHL,54,1,26,28,222,122,35,152,7,885,CAR,23,40.4,[],11.5,9,21,-4,14,19,0,2009-10,12,16:23,5,50,0,14
38,NHL,82,1,27,369,302,148,57,307,9,1380,CAR,42,41.0,[],12.8,12,38,1,19,256,0,2010-11,38,16:50,7,54,0,29
42,NHL,72,2,28,80,271,156,34,151,2,1185,CAR,32,35.5,[],11.5,15,16,-3,18,44,0,2011-12,24,16:28,3,50,0,14
8,NHL,17,0,29,7,59,30,9,51,0,259,CAR,12,12.5,[],13.3,4,5,-6,4,1,0,2012-13,7,15:14,0,8,0,5
34,NHL,76,2,30,23,207,105,24,216,0,1107,TOT,32,37.8,[],7.6,5,16,-18,8,14,0,2013-14,34,14:34,3,44,0,16
26,NHL,57,1,30,20,165,79,16,168,0,812,CAR,25,35.5,[],6.3,3,11,-19,5,11,0,2013-14,30,14:15,2,34,0,11
8,NHL,19,1,30,3,42,26,8,48,0,295,NJD,7,50.0,[],11.5,2,5,1,3,3,0,2013-14,4,15:32,1,10,0,5
23,NHL,77,0,31,5,122,74,13,174,0,837,NJD,15,44.4,[],9.5,7,6,-3,7,4,0,2014-15,23,10:52,0,28,0,6
8,NHL,33,0,32,3,52,34,1,63,0,380,NJD,10,40.0,[],0.0,0,1,-7,0,2,0,2015-16,8,11:30,0,8,0,1
