won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,6,MTL,364,21,4,0,2,18,0,0,0,0,2,2,0,0,0,0,1973-74,0,2.97,0,0
SC,0,NHL,1,MTL,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978-79,0,0.00,0,0
,0,NHL,5,MTL,300,27,1,0,0,11,0,0,0,1,4,0,0,0,0,0,1979-80,0,2.20,0,0
,0,NHL,2,TOR,75,28,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1980-81,0,6.40,0,0
