year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1994-95,17,0,8,0,0,CIS,11,Dynamo Moscow,0
1995-96,18,1,22,1,0,CIS,9,Dynamo Moscow,2
1996-97,19,0,16,2,0,Russia,23,Dynamo Moscow,2
1996-97,19,0,6,1,0,AHL,2,Adirondack Red Wings,1
1997-98,20,5,43,5,0,AHL,51,Adirondack Red Wings,10
1998-99,21,0,30,4,-23,AHL,60,Adirondack Red Wings,4
1999-00,22,2,36,9,18,AHL,47,Cincinnati Mighty Ducks,11
2001-02,24,1,4,0,2,AHL,7,Cincinnati Mighty Ducks,1
2003-04,26,2,57,8,10,AHL,39,Manchester Monarchs,10
2004-05,27,4,96,6,0,Russia,44,2 Teams,10
2004-05,27,0,24,0,0,Russia,10,Dynamo Moscow,0
2004-05,27,4,72,6,0,Russia,34,SKA St. Petersburg,10
2005-06,28,1,32,1,0,Russia,21,2 Teams,2
2005-06,28,0,6,1,0,Russia,6,Avangard Omsk,1
2005-06,28,1,26,0,0,Russia,15,SKA St. Petersburg,1
2006-07,29,0,12,1,0,Russia,14,SKA St. Petersburg,1
2007-08,30,2,67,1,0,Russia,31,Vityaz Chekhov,3
2008-09,31,0,16,0,0,KHL,10,Traktor Chelyabinsk,0
