goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.1,0,NHL,5,LAK,300,21,3,0,0,23,0,0,1,0,1,0,0,0,0,0,1971-72,0,4.60,5,[],0
3.0,0,NHL,37,NYI,2122,22,24,0,0,147,0,0,3,0,7,0,0,0,0,0,1972-73,0,4.16,42,[],0
7.5,0,NHL,46,NYI,2615,23,23,0,0,134,0,0,12,0,9,0,0,0,0,0,1973-74,0,3.07,11,[],0
12.0,0,NHL,58,NYI,3368,24,18,0,0,156,0,0,0,3,21,0,0,0,0,0,1974-75,0,2.78,21,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-5'}]",0
8.6,0,NHL,39,NYI,2254,25,10,0,1,98,0,0,9,3,19,1,0,0,0,0,1975-76,0,2.61,10,[],0
8.1,0,NHL,36,NYI,2089,26,8,0,1,87,0,0,6,2,21,1,0,0,0,0,1976-77,0,2.50,12,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-8'}]",0
7.8,0,NHL,38,NYI,2154,27,8,0,0,95,0,0,8,2,20,0,0,0,0,0,1977-78,0,2.65,35,[],0
8.0,0,NHL,40,NYI,2261,28,8,0,2,108,0,0,4,1,25,2,0,0,0,0,1978-79,0,2.87,54,"[{'link': '/awards/voting-1979.html#AS', 'name': 'AS-8'}]",0
7.2,0,NHL,38,NYI,2114,29,14,0,1,104,0,0,7,2,15,0,0,1,0,0,1979-80,0,2.95,39,[],0
7.9,0,NHL,41,NYI,2363,30,10,0,0,129,0,0,8,2,22,0,0,0,0,0,1980-81,0,3.28,33,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-10'}]",0
10.4,0,NHL,46,NYI,2685,31,9,0,1,133,0,0,4,0,0,1,0,0,0,0,1981-82,0,2.97,24,"[{'link': '/awards/nhl_all_star.html#1982', 'name': None}, {'link': '/awards/vezina.html#1982', 'name': None}]",0
9.1,0,NHL,41,NYI,2340,32,14,0,0,112,0,0,7,1,18,0,0,0,0,0,1982-83,0,2.87,41,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-7'}, {'link': '/awards/jennings.html#1983', 'name': None}, {'link': '/awards/smythe.html#1983', 'name': None}, {'link': '/awards/voting-1983.html#vezina', 'name': 'Vezina-4'}]",0
8.7,0,NHL,42,NYI,2279,33,13,82,2,130,0,28.40,2,2,23,2,0,0,0,.896,1983-84,1252,3.42,23,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-1984.html#vezina', 'name': 'Vezina-7'}]",1122
6.3,0,NHL,37,NYI,2090,34,14,96,0,133,0,4.97,3,0,18,0,0,0,0,.879,1984-85,1100,3.82,25,[],967
7.0,0,NHL,41,NYI,2308,35,14,94,3,143,0,8.37,4,1,20,3,0,0,0,.881,1985-86,1204,3.72,49,[],1061
4.6,0,NHL,40,NYI,2252,36,18,109,2,132,0,-11.20,5,1,14,2,0,0,0,.869,1986-87,1007,3.52,37,[],875
6.9,0,NHL,38,NYI,2107,37,14,89,0,113,0,14.62,5,2,17,0,0,0,0,.894,1987-88,1062,3.22,20,[],949
1.2,0,NHL,17,NYI,730,38,11,123,0,54,0,-10.10,0,0,3,0,0,0,0,.852,1988-89,364,4.44,8,[],310
