year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,15,6,0,27,0,High-MN,73,Shattuck-St. Mary\'s,33
2004-05,16,1,16,6,0,U-17,14,U.S. National Team Development Program,7
2004-05,16,2,22,7,0,NAHL,38,U.S. National Team Development Program,9
2005-06,17,9,35,16,0,U-18,41,U.S. National Team Development Program,25
2005-06,17,0,6,5,0,NAHL,14,U.S. National Team Development Program,5
2005-06,17,2,0,9,6,WJ18-A,6,United States,11
2006-07,18,3,36,15,0,WCHA,36,University of Wisconsin,18
2006-07,18,0,2,0,0,WJC-A,7,United States,0
2007-08,19,5,18,19,0,WCHA,35,University of Wisconsin,24
2007-08,19,0,0,1,4,WJC-A,6,United States,1
2008-09,20,7,30,30,0,WCHA,40,University of Wisconsin,37
2008-09,20,1,2,1,-7,AHL,10,Albany River Rats,2
2009-10,21,7,10,33,11,AHL,68,Albany River Rats,40
2012-13,24,0,6,1,0,Finland,7,Pelicans Lahti,1
2012-13,24,0,2,2,-2,WC-A,10,United States,2
2014-15,26,1,2,2,2,AHL,5,Manchester Monarchs,3
2015-16,27,1,0,1,3,AHL,3,Ontario Reign,2
2016-17,28,8,48,35,-28,AHL,64,Tucson Roadrunners,43
