game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,13.3,-1,15,2,20,161,10,2,2014-15,4,0,2,0,MIN,,2,35,NHL
0,0.0,-2,5,0,21,87,6,2,2015-16,2,0,0,0,MIN,,6,14,NHL
0,0.0,-1,7,0,22,119,5,0,2016-17,0,0,0,0,MIN,,2,19,NHL
