assists,team,goals,year,games_played,points,pim,age,plus_minus,league
5,U.S. National Team Development Program,10,2001-02,17,15,0,16,0,U-17
25,U.S. National Team Development Program,15,2001-02,46,40,10,16,0,NAHL
24,U.S. National Team Development Program,24,2002-03,48,48,11,17,0,U-18
7,U.S. National Team Development Program,6,2002-03,10,13,0,17,0,NAHL
4,United States,6,2002-03,6,10,0,17,5,WJ18-A
34,University of Michigan,12,2003-04,43,46,38,18,0,CCHA
32,University of Michigan,23,2004-05,39,55,24,19,0,CCHA
35,University of Michigan,17,2005-06,41,52,44,20,0,CCHA
1,United States,2,2005-06,7,3,0,20,-2,WJC-A
46,University of Michigan,23,2006-07,41,69,38,21,0,CCHA
33,Lake Erie Monsters,12,2007-08,50,45,18,22,-28,AHL
9,Lake Erie Monsters,7,2008-09,12,16,2,23,7,AHL
50,Lake Erie Monsters,20,2009-10,58,70,25,24,-6,AHL
48,Peoria Rivermen,21,2010-11,59,69,27,25,8,AHL
49,Peoria Rivermen,21,2011-12,66,70,20,26,-5,AHL
48,Peoria Rivermen,19,2012-13,76,67,50,27,-11,AHL
