shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
11.5,148,2007-08,2,3,372,0,11,73,52,2,2,-4,5,COL,6,15,42.2,22,1,NHL,0,6,11:59,4,31,108,11,[],4
3.4,269,2008-09,14,12,787,0,23,192,116,5,3,-7,17,COL,4,29,47.3,23,0,NHL,0,22,12:54,14,61,241,21,[],1
7.7,8,2009-10,0,1,66,0,2,18,13,1,1,0,2,COL,1,2,42.9,24,0,NHL,0,1,9:27,2,7,6,3,[],0
8.3,18,2010-11,2,1,118,0,0,22,12,1,1,-5,2,STL,1,2,37.9,25,0,NHL,0,1,9:05,1,13,11,3,[],0
