average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
8:57,7,0,0,0,1,NHL,24,0,0,0,1,3,0.0,0,1,0,0,0,1,2007-08,COL,0,9,0,1,0.0,36,4,[]
14:48,1,0,0,0,1,NHL,25,0,0,0,0,0,0,0,0,0,0,0,1,2008-09,BOS,0,3,0,0,0,15,1,[]
17:39,202,15,0,0,56,NHL,26,6,0,43,10,96,0,5,0,0,1,3,3,2009-10,BOS,5,91,10,19,5.2,901,51,"[{'link': '/awards/voting-2010.html#calder', 'name': 'Calder-11'}]"
20:30,302,16,1,0,115,NHL,27,12,0,45,15,154,0,2,0,1,0,1,14,2010-11,BOS,3,117,13,21,1.9,1415,69,[]
20:37,354,15,2,0,133,NHL,28,10,0,53,27,171,0,5,0,0,0,0,8,2011-12,BOS,5,145,10,31,2.9,1587,77,[]
20:24,152,6,0,0,87,NHL,29,5,0,12,5,75,0,1,0,0,0,0,4,2012-13,BOS,1,79,5,15,1.3,898,44,[]
21:12,287,23,1,0,151,NHL,30,15,0,45,31,142,0,5,0,0,3,0,16,2013-14,BOS,5,158,18,31,3.5,1589,75,[]
21:41,388,35,1,0,149,NHL,31,15,2,14,15,192,66.7,4,1,5,1,10,24,2014-15,NYI,9,171,26,48,4.7,1561,72,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-56'}]"
21:22,361,25,1,0,140,NHL,32,12,0,31,17,165,0,8,0,1,0,4,21,2015-16,NYI,9,149,16,47,5.5,1496,70,[]
20:44,339,23,2,1,133,NHL,33,13,1,19,11,155,100.0,4,0,1,1,3,13,2016-17,NYI,6,160,17,45,3.9,1368,66,[]
