pim,team,assists,plus_minus,points,league,games_played,year,age,goals
92,Sault Ste. Marie Legion,40,0,91,NOHA,34,1990-91,16,51
74,Guelph Storm,31,0,66,OHL,62,1991-92,17,35
78,Guelph Storm,29,0,55,OHL,44,1992-93,18,26
127,Guelph Storm,71,0,116,OHL,66,1993-94,19,45
2,Adirondack Red Wings,2,0,2,AHL,2,1993-94,19,0
144,Adirondack Red Wings,26,0,33,AHL,71,1994-95,20,7
118,Adirondack Red Wings,17,0,28,AHL,65,1995-96,21,11
4,Toledo Storm,2,0,6,ECHL,6,1995-96,21,4
190,Adirondack Red Wings,36,0,49,AHL,77,1996-97,22,13
155,Adirondack Red Wings,22,-20,36,AHL,72,1997-98,23,14
18,Detroit Vipers,1,-1,1,IHL,8,1997-98,23,0
128,Indianapolis Ice,33,0,54,IHL,73,1998-99,24,21
127,Albany River Rats,28,5,43,AHL,66,1999-00,25,15
25,Orlando Solar Bears,1,0,2,IHL,9,1999-00,25,1
115,Albany River Rats,35,-8,51,AHL,79,2000-01,26,16
87,Albany River Rats,10,-16,16,AHL,60,2001-02,27,6
129,Houston Aeros,11,-7,15,AHL,69,2002-03,28,4
62,Adirondack IceHawks,20,-8,36,UHL,33,2003-04,29,16
14,HC Ambri-Piotta,5,0,8,Swiss,12,2003-04,29,3
6,2 Teams,1,-1,1,AHL,4,2003-04,29,0
2,Albany River Rats,0,-1,0,AHL,2,2003-04,29,0
4,Syracuse Crunch,1,0,1,AHL,2,2003-04,29,0
59,Adirondack Frostbite,50,13,77,UHL,77,2004-05,30,27
127,Adirondack Frostbite,59,0,90,UHL,75,2005-06,31,31
