year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1959-60,18,7,94,16,0,OHA-Jr.,48,Guelph Biltmores,23
1960-61,19,10,114,36,0,OHA-Jr.,46,Guelph Royals,46
1961-62,20,9,94,28,0,OHA-Jr.,45,Guelph Royals,37
1961-62,20,0,0,1,0,EPHL,5,Kitchener-Waterloo Beavers,1
1962-63,21,12,107,39,0,EPHL,71,Sudbury Wolves,51
1963-64,22,7,66,10,0,AHL,40,Baltimore Clippers,17
1963-64,22,3,30,9,0,CPHL,13,St. Paul Rangers,12
1964-65,23,0,6,0,0,AHL,8,Baltimore Clippers,0
1964-65,23,20,204,41,0,CPHL,63,St. Paul Rangers,61
1965-66,24,3,45,13,0,CPHL,25,Minnesota Rangers,16
1966-67,25,13,129,37,0,CPHL,64,Houston Apollos,50
1968-69,27,1,4,4,0,AHL,6,Cleveland Barons,5
1969-70,28,13,29,25,0,AHL,48,Baltimore Clippers,38
1970-71,29,5,43,14,0,AHL,36,Springfield Kings,19
1971-72,30,3,78,29,0,AHL,48,2 Teams,32
1971-72,30,3,74,19,0,AHL,39,Providence Reds,22
1971-72,30,0,4,10,0,AHL,9,Rochester Americans,10
1976-77,35,6,64,25,0,AHL,59,Springfield Indians,31
