league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,2,0,24,0,0,0,,NYR,[],0,0,0,0,0,0,1962-63,,0,0,0,0
NHL,2,0,26,0,0,0,,TOR,[],0,0,0,0,0,0,1964-65,,0,0,0,0
NHL,2,0,27,0,1,0,,TOR,[],0,0,1,0,0,0,1965-66,,0,0,0,0
NHL,3,0,28,0,0,0,,TOR,[],0,0,0,0,0,0,1966-67,,0,0,0,0
NHL,71,0,29,79,9,0,,TOR,[],1.3,1,8,16,1,0,1967-68,,0,42,0,8
NHL,59,0,30,105,16,6,,TOT,[],4.8,4,11,-22,5,0,1968-69,,1,32,0,5
NHL,29,0,30,36,3,1,,MNS,[],5.6,1,1,-9,2,0,1968-69,,1,8,0,0
NHL,30,0,30,69,13,5,,PIT,[],4.3,3,10,-13,3,0,1968-69,,0,24,0,5
NHL,64,0,31,105,16,4,,PIT,[],1.9,1,14,-11,2,0,1969-70,,1,18,0,10
NHL,59,1,32,152,33,19,,PIT,[],3.3,4,28,-10,5,0,1970-71,,1,34,0,9
NHL,34,0,33,91,22,3,,PIT,[],4.4,4,18,0,4,0,1971-72,,0,32,0,15
NHL,78,2,34,132,20,2,,PIT,[],5.3,4,13,-3,7,1,1972-73,,2,62,1,10
WHA,73,0,36,101,29,0,,VNB,[],3.0,2,26,20,3,0,1974-75,,1,45,0,0
WHA,42,0,37,61,16,0,,CGC,[],0.0,0,16,-6,0,0,1975-76,,0,33,0,0
