pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,AIK Solna Jr.,4,0,4,Swe-Jr.,22,2004-05,17,0
78,AIK Solna Jr.,3,0,4,Swe-Jr.,26,2005-06,18,1
0,AIK Solna,0,0,0,Sweden-2,1,2005-06,18,0
22,AIK IF Solna Jr.,0,0,2,Swe-Jr.,6,2006-07,19,2
50,AIK IF Solna,11,9,17,Sweden-2,44,2006-07,19,6
31,AIK IF Solna Jr.,2,0,2,Swe-Jr.,2,2007-08,20,0
26,AIK IF Solna,7,-1,14,Sweden-2,37,2007-08,20,7
65,AIK IF Solna,9,15,29,Sweden-2,38,2008-09,21,20
86,AIK IF Solna,17,4,31,Sweden-2,48,2009-10,22,14
82,AIK IF Solna,7,-8,12,Sweden,40,2010-11,23,5
30,AIK Solna,10,0,18,Sweden,50,2011-12,24,8
21,Milwaukee Admirals,13,2,22,AHL,53,2012-13,25,9
