year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,19,2,18,19,0,ACAC,25,Camrose Lutheran College,21
1986-87,20,3,14,13,0,CWUAA,28,University of Saskatchewan,16
1987-88,21,10,27,28,0,CWUAA,26,University of Saskatchewan,38
1988-89,22,0,59,10,0,Nat-Tm,59,Canada,10
1989-90,23,7,80,15,0,Nat-Tm,66,Canada,22
1990-91,24,8,54,28,0,AHL,79,Baltimore Skipjacks,36
1991-92,25,11,60,24,0,AHL,77,Baltimore Skipjacks,35
1992-93,26,7,50,13,0,Sweden-2,36,Mora IK,20
1992-93,26,0,0,3,0,Nat-Tm,9,Canada,3
1993-94,27,3,22,11,0,Nat-Tm,62,Canada,14
1993-94,27,0,8,0,0,Olympics,8,Canada,0
