pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Rimouski Oceanic,1,1,4,QMJHL,9,2007-08,17,3
16,Rimouski Oceanic,5,3,11,QMJHL,13,2008-09,18,6
4,Rimouski Oceanic,0,-2,2,M-Cup,4,2008-09,18,2
15,Rouyn-Noranda Huskies,11,1,18,QMJHL,11,2009-10,19,7
10,Providence Bruins,7,5,9,AHL,12,2012-13,22,2
