power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,6,3,0,NHL,2012-13,23,0,NYI,121,3,0,-1,0,16,24,,0.0,0
0,7,5,0,NHL,2014-15,25,2,NYI,122,3,0,1,0,12,26,,16.7,2
1,9,3,0,NHL,2015-16,26,2,NYI,146,1,2,-4,0,17,24,,11.8,1
