pim,team,assists,plus_minus,points,league,games_played,year,age,goals
36,Baie-Comeau Drakkar,15,-4,21,QMJHL,68,1999-00,16,6
106,Baie-Comeau Drakkar,31,24,41,QMJHL,71,2000-01,17,10
76,Baie-Comeau Drakkar,30,32,41,QMJHL,72,2001-02,18,11
44,Baie-Comeau Drakkar,32,62,44,QMJHL,69,2002-03,19,12
15,Baie-Comeau Drakkar,0,-1,1,QMJHL,5,2003-04,20,1
2,Houston Aeros,2,0,2,AHL,12,2003-04,20,0
27,Louisiana IceGators,15,0,18,ECHL,64,2003-04,20,3
4,Houston Aeros,0,0,0,AHL,13,2004-05,21,0
26,Louisiana IceGators,16,0,24,ECHL,59,2004-05,21,8
36,Manitoba Moose,10,6,13,AHL,76,2005-06,22,3
64,Manitoba Moose,18,-1,20,AHL,72,2006-07,23,2
28,Manitoba Moose,13,15,21,AHL,65,2007-08,24,8
18,Manitoba Moose,12,9,19,AHL,58,2008-09,25,7
28,Texas Stars,12,2,23,AHL,72,2009-10,26,11
20,Texas Stars,29,7,34,AHL,73,2010-11,27,5
18,Texas Stars,14,-13,20,AHL,60,2011-12,28,6
16,Texas Stars,21,-1,28,AHL,67,2012-13,29,7
18,Texas Stars,22,6,28,AHL,65,2013-14,30,6
31,Texas Stars,25,-1,34,AHL,65,2014-15,31,9
