pim,team,assists,plus_minus,points,league,games_played,year,age,goals
61,2 Teams,41,0,73,ON-Jr.A,46,1980-81,16,32
59,Guelph Platers,40,0,71,ON-Jr.A,42,1980-81,16,31
2,Wexford Raiders,1,0,2,ON-Jr.A,4,1980-81,16,1
34,London Knights,44,0,78,OHL,62,1981-82,17,34
37,London Knights,82,0,119,OHL,67,1982-83,18,37
24,London Knights,60,0,100,OHL,49,1983-84,19,40
22,London Knights,49,0,76,OHL,32,1984-85,20,27
2,Canada,5,0,14,WJC-A,7,1984-85,20,9
40,Moncton Golden Flames,42,0,65,AHL,59,1985-86,21,23
8,Moncton Golden Flames,16,0,28,AHL,20,1986-87,22,12
42,Canada,19,0,37,Nat-Tm,47,1987-88,23,18
0,Canada,4,0,4,Olympics,7,1987-88,23,0
