year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,17,1,9,1,0,WHL,4,Swift Current Broncos,2
1987-88,18,2,45,10,0,WHL,10,Swift Current Broncos,12
1988-89,19,9,12,19,0,WHL,12,Swift Current Broncos,28
1988-89,19,2,12,6,0,M-Cup,5,Swift Current Broncos,8
1989-90,20,2,12,3,0,WHL,4,Swift Current Broncos,5
1990-91,21,4,20,10,0,IHL,19,Fort Wayne Komets,14
1992-93,23,1,2,2,0,AHL,5,Moncton Hawks,3
1993-94,24,3,20,12,0,IHL,18,Fort Wayne Komets,15
1994-95,25,0,10,5,0,IHL,5,San Diego Gulls,5
1996-97,27,2,8,8,0,IHL,18,Long Beach Ice Dogs,10
1997-98,28,3,16,14,0,IHL,17,Long Beach Ice Dogs,17
1998-99,29,0,12,6,0,IHL,8,Long Beach Ice Dogs,6
1999-00,30,1,10,3,0,Germany,10,Kolner Haie,4
2001-02,32,1,0,0,0,Germany,1,Krefeld Pinguine,1
2002-03,33,1,26,6,0,Germany,14,Krefeld Pinguine,7
2003-04,34,0,4,6,0,Germany,11,Hamburg Freezers,6
2005-06,36,0,20,1,0,Germany,10,Hannover Scorpions,1
2006-07,37,0,8,4,0,Germany,6,Hannover Scorpions,4
2007-08,38,0,2,0,0,Germany,3,Hannover Scorpions,0
2008-09,39,0,8,4,0,Germany,11,Hannover Scorpions,4
