bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,1,1,2.62,5.98,239,NHL,6,28,.500,223,0,0,3,73,16,0,2009-10,COL,4,,1,0,2,6,366
0,1,0,2.00,2.36,208,NHL,7,30,.714,194,0,0,5,86,14,.933,2011-12,OTT,4,,0,0,3,7,419
2,0,0,3.01,-1.82,352,NHL,10,31,.600,323,0,0,6,107,29,.918,2012-13,OTT,4,,0,0,5,10,578
0,1,0,0.97,7.17,142,NHL,4,33,1.000,138,0,0,4,36,4,.972,2014-15,OTT,2,,0,0,2,4,247
1,1,1,2.34,0.94,590,NHL,19,35,.632,544,0,0,12,98,0,.922,2016-17,OTT,0,,1,0,11,19,1178
