pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Prince Albert Mintos,0,0,4,N-SSHL,3,1909-10,24,4
0,Prince Albert Mintos,0,0,26,Sask-Pro,7,1910-11,25,26
0,2 Teams,0,0,9,Sask-Pro,8,1911-12,26,9
0,Saskatoon Hoo-Hoos,0,0,7,Sask-Pro,7,1911-12,26,7
0,Saskatoon Wholesalers,0,0,2,Sask-Pro,1,1911-12,26,2
29,Quebec Bulldogs,0,0,4,NHA,19,1912-13,27,4
14,Quebec Bulldogs,10,0,25,NHA,19,1913-14,28,15
30,Quebec Bulldogs,8,0,26,NHA,20,1914-15,29,18
54,Quebec Bulldogs,5,0,23,NHA,22,1915-16,30,18
77,Quebec Bulldogs,9,0,20,NHA,19,1916-17,31,11
14,Saskatoon Crescents,3,0,6,SSHL,12,1919-20,34,3
12,Saskatoon Crescents,7,0,18,SSHL,14,1920-21,35,11
29,Saskatoon/Moose Jaw,8,0,16,WCHL,24,1921-22,36,8
17,2 Teams,7,0,17,WCHL,30,1922-23,37,10
10,Saskatoon Sheiks,6,0,13,WCHL,19,1922-23,37,7
7,Calgary Tigers,1,0,4,WCHL,11,1922-23,37,3
21,Calgary Tigers,4,0,8,WCHL,26,1923-24,38,4
27,Calgary Tigers,2,0,14,WCHL,27,1924-25,39,12
8,Vancouver Maroons,0,0,0,WHL,14,1925-26,40,0
51,Minneapolis Millers,3,0,5,AHA,32,1926-27,41,2
27,Minneapolis Millers,2,0,6,AHA,34,1927-28,42,4
33,Minneapolis Millers,3,0,12,AHA,40,1928-29,43,9
32,Minneapolis Millers,4,0,7,AHA,45,1929-30,44,3
