year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,4,30,15,-1,WHL,55,Medicine Hat Tigers,19
2004-05,17,26,37,35,29,WHL,72,Medicine Hat Tigers,61
2005-06,18,14,18,33,8,WHL,55,Medicine Hat Tigers,47
2005-06,18,1,4,3,6,WJC-A,6,Canada,4
2006-07,19,32,56,37,14,WHL,59,Medicine Hat Tigers,69
2006-07,19,4,0,2,3,WJC-A,6,Canada,6
2008-09,21,3,0,5,-3,AHL,14,Syracuse Crunch,8
2009-10,22,1,2,3,-2,WC-A,7,Canada,4
2011-12,24,0,2,3,4,WC-A,4,Canada,3
2012-13,25,2,8,12,0,Finland,15,TPS Turku,14
