giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,82,4,26,0,0,143,53,0,26,1643,NSH,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-2004.html#norris', 'name': 'Norris-15'}]",9.8,5,39,-16,14,0,0,2003-04,0,20:02,9,82,0,13
0,NHL,67,1,28,0,0,113,49,0,19,1344,NSH,0,0,"[{'link': '/awards/voting-2006.html#norris', 'name': 'Norris-15'}]",10.6,2,37,8,12,0,0,2005-06,0,20:04,10,82,0,18
0,NHL,79,1,29,0,0,114,30,0,8,1558,NSH,0,0,[],3.5,2,26,8,4,0,0,2006-07,0,19:43,2,72,0,18
36,NHL,79,0,30,0,241,122,43,83,21,1645,NSH,39,0,[],4.1,1,38,-5,5,0,0,2007-08,84,20:50,4,63,0,17
47,NHL,76,3,31,0,319,147,42,74,15,1680,MIN,12,0,[],8.2,2,30,-12,12,0,0,2008-09,95,22:07,10,76,0,15
52,NHL,78,3,32,0,250,116,43,80,20,1885,MIN,32,0,[],5.2,2,37,-16,6,0,0,2009-10,128,24:10,4,67,0,17
33,NHL,46,0,33,0,141,53,24,66,6,1002,MIN,14,0,[],13.2,4,17,-6,7,0,0,2010-11,63,21:46,3,30,0,11
44,NHL,63,1,34,0,159,70,22,62,6,1344,TOT,14,0,[],2.9,0,20,-6,2,0,0,2011-12,58,21:20,2,34,0,14
26,NHL,41,0,34,0,117,50,14,34,3,847,MIN,7,0,[],0.0,0,14,-6,0,0,0,2011-12,38,20:40,0,24,0,11
18,NHL,22,1,34,0,42,20,8,28,3,497,NJD,7,0,[],10.0,0,6,0,2,0,0,2011-12,20,22:34,2,10,0,3
31,NHL,0,0,35,0,232,101,19,52,10,1008,NJD,10,0,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-28'}]",4.0,3,15,-12,4,0,0,2012-13,42,21:00,1,38,0,5
58,NHL,81,2,36,0,259,128,42,124,10,1754,NJD,19,0,[],9.4,4,30,-3,12,0,0,2013-14,81,21:39,8,60,2,18
44,NHL,0,1,37,1,289,130,34,95,14,1760,TOT,20,0.0,[],5.4,1,27,-9,7,0,0,2014-15,92,20:57,6,56,0,13
37,NHL,63,0,37,1,231,103,23,76,9,1382,NJD,18,0.0,[],3.9,1,19,-7,4,0,0,2014-15,75,21:56,3,42,0,10
7,NHL,21,1,37,0,58,27,11,19,5,379,DET,2,0,[],11.1,0,8,-2,3,0,0,2014-15,17,18:02,3,14,0,3
21,NHL,53,1,38,0,93,48,16,39,4,826,NYI,5,0,[],8.3,4,12,5,4,0,0,2015-16,68,15:35,0,20,0,8
