pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Prince Albert Mintos,1,0,1,SJHL,2,1947-48,17,0
4,Prince Albert Mintos,14,0,23,SJHL,9,1948-49,18,9
14,Lethbridge Native Sons,7,0,9,WCJHL,10,1949-50,19,2
8,Lethbridge Native Sons,5,0,8,WCJHL,7,1950-51,20,3
2,New Westminster Royals,3,0,4,PCHL,7,1951-52,21,1
0,Seattle Americans,4,0,6,WHL,6,1956-57,26,2
2,Seattle Totems,9,0,11,WHL,9,1957-58,27,2
4,Seattle Totems,9,0,13,WHL,12,1958-59,28,4
0,Seattle Totems,1,0,2,WHL,4,1959-60,29,1
4,Seattle Totems,9,0,11,WHL,11,1960-61,30,2
0,Seattle Totems,0,0,0,WHL,2,1961-62,31,0
6,Seattle Totems,17,0,22,WHL,17,1962-63,32,5
0,Quebec Aces,0,0,0,AHL,1,1963-64,33,0
2,Seattle Totems,7,0,7,WHL,7,1964-65,34,0
12,Seattle Totems,7,0,9,WHL,10,1966-67,36,2
2,Seattle Totems,5,0,11,WHL,9,1967-68,37,6
4,Seattle Totems,2,0,2,WHL,4,1968-69,38,0
2,Portland Buckaroos,10,0,10,WHL,11,1971-72,41,0
