year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1947-48,17,21,6,12,0,SJHL,27,Moose Jaw Canucks,33
1948-49,18,21,34,12,0,WCJHL,26,Moose Jaw Canucks,33
1949-50,19,36,4,22,0,WCJHL,37,Moose Jaw Canucks,58
1950-51,20,21,14,19,0,WCMHL,54,Regina Capitals,40
1951-52,21,32,14,36,0,PCHL,69,Vancouver Canucks,68
1952-53,22,25,23,44,0,WHL,70,Vancouver Canucks,69
1953-54,23,34,22,32,0,WHL,70,Vancouver Canucks,66
1960-61,30,19,12,48,0,WHL,69,Vancouver Canucks,67
1961-62,31,9,12,22,0,WHL,59,Vancouver Canucks,31
1962-63,32,15,24,21,0,WHL,65,Vancouver Canucks,36
1963-64,33,8,18,11,0,WHL,39,Vancouver Canucks,19
1964-65,34,7,12,9,0,WHL,59,Vancouver Canucks,16
1965-66,35,16,20,15,0,WHL,68,Vancouver Canucks,31
1966-67,36,22,18,26,0,WHL,71,Vancouver Canucks,48
1967-68,37,6,4,6,0,WHL,27,Vancouver Canucks,12
1968-69,38,1,16,4,0,CHL,57,Omaha Knights,5
1969-70,39,0,0,0,0,CHL,2,Omaha Knights,0
