giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,60,1,21,0,0,74,10,0,0,,NJD,0,0,"[{'link': '/awards/voting-1998.html#calder', 'name': 'Calder-12'}]",4.1,3,7,18,3,0,0,1997-98,0,,0,85,0,7
0,NHL,70,0,22,0,0,101,8,0,0,1045,NJD,0,0,[],1.0,1,7,5,1,0,0,1998-99,0,14:56,0,110,0,7
0,NHL,71,0,23,0,0,113,11,0,2,1261,TOT,0,0,[],2.7,3,8,1,3,0,0,1999-00,0,17:45,0,114,0,6
0,NHL,52,0,23,0,0,74,8,0,2,894,NJD,0,0,[],0.0,0,8,-6,0,0,0,1999-00,0,17:12,0,70,0,6
0,NHL,19,0,23,0,0,39,3,0,0,367,MTL,0,0,[],7.7,3,0,7,3,0,0,1999-00,0,19:18,0,44,0,0
0,NHL,52,2,24,0,0,103,11,0,1,1072,MTL,0,0,[],2.9,3,8,-11,3,0,0,2000-01,0,20:36,0,95,1,6
0,NHL,34,0,25,0,0,56,8,0,1,618,MTL,0,0,[],5.4,2,5,-5,3,0,0,2001-02,0,18:11,1,62,0,4
0,NHL,63,3,27,0,0,186,35,0,11,1476,MTL,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-12'}, {'link': '/awards/voting-2004.html#norris', 'name': 'Norris-12'}]",8.1,8,20,4,15,0,1,2003-04,0,23:26,6,104,1,8
0,NHL,75,0,29,0,0,202,39,0,14,1669,MTL,0,0,[],5.9,4,27,-11,12,0,1,2005-06,0,22:15,7,116,1,12
0,NHL,81,6,30,0,0,224,64,0,29,1878,MTL,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2007.html#norris', 'name': 'Norris-8'}]",11.6,6,38,-28,26,0,1,2006-07,0,23:11,19,135,2,7
31,NHL,26,1,31,0,177,71,10,29,3,633,EDM,18,0,[],4.2,1,7,-7,3,0,0,2007-08,24,24:21,2,36,0,4
92,NHL,81,5,32,0,528,268,53,82,11,2012,EDM,45,0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-2009.html#norris', 'name': 'Norris-13'}]",8.6,10,30,1,23,0,1,2008-09,69,24:51,12,98,0,19
48,NHL,37,0,33,0,236,113,13,50,4,837,EDM,28,0,[],3.5,4,9,-19,4,0,0,2009-10,31,22:37,0,65,0,5
33,NHL,64,1,35,0,354,179,21,55,4,1310,DAL,23,0,[],3.4,3,15,11,6,0,1,2011-12,90,20:28,2,73,0,11
32,NHL,44,3,36,0,167,80,17,34,3,921,ANA,9,100.0,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-21'}, {'link': '/awards/voting-2013.html#norris', 'name': 'Norris-23'}]",8.8,5,10,19,7,1,0,2012-13,58,20:56,2,52,0,7
