pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Kitchener Rangers,3,0,5,OHA-Jr.,6,1969-70,17,2
14,Kitchener Rangers,5,0,7,OHA-Jr.,4,1970-71,18,2
2,Kitchener Rangers,5,0,8,OHA-Jr.,5,1971-72,19,3
4,New Haven Nighthawks,6,0,10,AHL,10,1973-74,21,4
2,Omaha Knights,2,0,11,CHL,6,1974-75,22,9
2,Providence Reds,2,0,2,AHL,3,1975-76,23,0
0,New Haven Nighthawks,3,0,4,AHL,6,1976-77,24,1
4,New Haven Nighthawks,3,0,10,AHL,15,1977-78,25,7
4,Nova Scotia Voyageurs,5,0,5,AHL,10,1978-79,26,0
2,Nova Scotia Voyageurs,2,0,3,AHL,6,1979-80,27,1
