pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Montreal Jr. Canadiens,21,0,27,OHA-Jr.,14,1968-69,17,6
6,Montreal Jr. Canadiens,5,0,7,M-Cup,8,1968-69,17,2
18,Montreal Jr. Canadiens,21,0,26,OHA-Jr.,16,1969-70,18,5
10,Montreal Jr. Canadiens,24,0,28,M-Cup,12,1969-70,18,4
26,Montreal Jr. Canadiens,13,0,20,OHA-Jr.,11,1970-71,19,7
10,New Haven Nighthawks,10,0,10,AHL,10,1979-80,28,0
