pim,team,assists,plus_minus,points,league,games_played,year,age,goals
23,Hershey B\'ars,1,0,4,EAHL,25,1933-34,20,3
32,New Haven Eagles,1,0,4,Can-Am,41,1934-35,21,3
38,New Haven Eagles,5,0,9,Can-Am,46,1935-36,22,4
50,New Haven Eagles,2,0,5,IAHL,44,1936-37,23,3
21,New Haven Eagles,2,0,2,IAHL,26,1937-38,24,0
75,Springfield Indians,1,0,2,IAHL,53,1938-39,25,1
37,Springfield Indians,8,0,11,IAHL,50,1939-40,26,3
46,Springfield Indians,10,0,11,AHL,56,1940-41,27,1
35,Springfield Indians,6,0,8,AHL,42,1941-42,28,2
27,Buffalo Bisons,7,0,9,AHL,55,1942-43,29,2
15,Buffalo Bisons,4,0,7,AHL,25,1943-44,30,3
0,Buffalo Bisons,1,0,1,AHL,4,1945-46,32,0
