average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,2,-1,1,0,0,0,0,1982-83,QUE,0,0,[],0.0,,2
,23,1,0,NHL,22,11,49,3,68,10,1,1,0,1985-86,QUE,11,12,[],16.2,,73
,32,2,2,NHL,23,19,55,-15,95,11,0,0,0,1986-87,QUE,13,19,[],13.7,,73
,20,2,2,NHL,24,10,74,-18,89,7,1,0,0,1987-88,QUE,10,10,[],11.2,,76
,16,0,0,NHL,25,9,44,-8,39,5,0,2,0,1988-89,CHI,5,11,[],12.8,,47
,3,0,0,NHL,26,2,34,-4,23,1,0,0,0,1989-90,CHI,1,2,[],4.3,,23
,9,0,0,NHL,27,9,79,-10,51,0,0,0,0,1990-91,WIN,0,9,[],0.0,,44
,17,0,1,NHL,28,8,118,-17,60,6,0,2,0,1991-92,WIN,7,10,"[{'link': '/awards/voting-1992.html#selke', 'name': 'Selke-29'}]",11.7,,65
,26,1,0,NHL,29,18,131,-1,67,7,1,0,0,1992-93,WIN,8,18,"[{'link': '/awards/voting-1993.html#selke', 'name': 'Selke-10'}]",11.9,,84
,12,0,1,NHL,30,7,96,-20,53,3,0,1,0,1993-94,WIN,4,8,[],7.5,,73
,7,0,0,NHL,31,2,48,-11,28,3,0,1,1,1994-95,TOT,3,4,[],10.7,,40
,3,0,0,NHL,31,1,40,-13,13,2,0,0,0,1994-95,WIN,2,1,[],15.4,,27
,4,0,0,NHL,31,1,8,2,15,1,0,1,1,1994-95,WSH,1,3,[],6.7,,13
,11,0,0,NHL,32,5,75,-1,70,4,0,2,0,1995-96,WSH,4,7,[],5.7,,70
,8,0,0,NHL,33,6,42,-4,38,1,0,1,0,1996-97,WSH,1,7,[],2.6,,70
,4,0,0,NHL,34,3,16,-2,25,1,0,0,0,1997-98,WSH,1,3,[],4.0,,36
9:34,6,0,0,NHL,35,2,50,-5,41,4,0,0,0,1998-99,WSH,4,2,[],9.8,497,52
7:37,2,1,0,NHL,36,0,15,-7,13,2,0,0,0,1999-00,WSH,2,0,[],15.4,190,25
