year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,15,0,0,0,0,Sweden-4,9,Ange IK,0
1994-95,17,0,0,0,0,Sweden,1,MoDo HK Ornskoldsvik,0
1994-95,17,1,2,4,0,EJC-A,5,Sweden,5
1995-96,18,10,26,11,0,Swe-Jr.,30,MoDo HK Ornskoldsvik Jr.,21
1995-96,18,1,8,3,0,Sweden,36,MoDo HK Ornskoldsvik,4
1995-96,18,0,0,0,0,WJC-A,7,Sweden,0
1996-97,19,8,83,9,0,Sweden,49,MoDo HK Ornskoldsvik,17
1996-97,19,2,2,6,0,Swe-Jr.,5,MoDo HK Ornskoldsvik Jr.,8
1997-98,20,6,24,11,0,Sweden,23,MoDo HK Ornskoldsvik,17
1998-99,21,17,44,17,0,Sweden,50,MoDo HK Ornskoldsvik,34
1998-99,21,1,4,3,0,WC-A,10,Sweden,4
1999-00,22,16,67,11,0,Sweden,47,MoDo HK Ornskoldsvik,27
1999-00,22,1,0,0,0,EuroHL,4,MoDo Ornskoldsvik,1
1999-00,22,0,4,0,0,WC-A,7,Sweden,0
2002-03,25,1,24,7,0,AHL,13,Cincinnati Mighty Ducks,8
2003-04,26,1,8,3,-1,WC-A,9,Sweden,4
2004-05,27,0,6,0,-5,W-Cup,4,Sweden,0
2004-05,27,6,56,18,0,Sweden,48,Frolunda HC Goteborg,24
2004-05,27,2,28,5,3,WC-A,9,Sweden,7
2005-06,28,2,8,2,-1,Olympics,8,Sweden,4
2009-10,32,0,2,1,0,Olympics,3,Sweden,1
2012-13,35,0,8,4,0,Sweden,23,MODO Hockey Ornskoldsvik,4
