giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,76,1,23,0,0,59,9,0,0,1083,TOT,0,0,[],6.8,2,5,-14,4,0,1,2000-01,0,14:15,1,20,0,5
0,NHL,17,0,23,0,0,13,2,0,0,243,BOS,0,0,[],7.7,1,1,-5,1,0,0,2000-01,0,14:19,0,6,0,1
0,NHL,59,1,23,0,0,46,7,0,0,839,MDA,0,0,[],6.5,1,4,-9,3,0,1,2000-01,0,14:14,1,14,0,4
0,NHL,80,0,24,0,0,99,20,0,2,1313,MDA,0,0,[],6.1,4,14,-16,6,0,1,2001-02,0,16:24,1,26,0,12
0,NHL,34,2,25,0,0,28,15,0,0,453,MDA,0,0,[],14.3,3,11,10,4,0,1,2002-03,0,13:20,0,18,1,10
0,NHL,82,2,26,0,0,134,22,0,0,1382,MDA,0,0,[],6.0,7,14,-2,8,0,0,2003-04,0,16:51,1,52,2,12
0,NHL,82,1,28,0,0,116,21,0,1,1354,MDA,0,0,[],9.5,8,10,-1,11,0,3,2005-06,0,16:30,0,34,1,8
0,NHL,82,1,29,0,0,111,26,0,0,1424,ANA,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-2'}]",7.2,8,18,-4,8,0,0,2006-07,0,17:22,0,42,0,18
22,NHL,56,3,30,480,152,94,15,114,1,1051,ANA,33,55.0,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-6'}]",6.4,3,9,-2,6,586,3,2007-08,24,18:46,0,34,0,8
26,NHL,65,2,31,574,139,88,18,121,2,1189,TOT,25,53.6,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-39'}]",8.0,6,11,-17,7,662,0,2008-09,21,18:17,1,34,0,9
23,NHL,52,1,31,494,119,74,15,91,2,962,ANA,19,53.5,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-39'}]",6.8,4,10,-16,5,569,0,2008-09,15,18:31,1,32,0,8
3,NHL,13,1,31,80,20,14,3,30,0,226,CHI,6,53.8,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-39'}]",14.3,2,1,-1,2,93,0,2008-09,6,17:25,0,2,0,1
13,NHL,79,0,32,600,160,93,16,151,1,1286,CBJ,28,52.9,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-44'}]",3.2,3,13,-9,3,673,0,2009-10,35,16:17,0,32,2,10
8,NHL,82,1,33,623,181,108,20,162,0,1258,CBJ,28,52.0,[],6.5,6,13,-13,7,675,1,2010-11,49,15:20,0,30,0,13
14,NHL,80,1,34,486,172,93,17,123,0,1182,TOT,44,52.6,[],4.3,3,13,-2,4,540,1,2011-12,37,14:46,0,34,1,12
8,NHL,61,0,34,410,126,63,11,98,0,917,CBJ,34,51.1,[],3.2,1,9,-6,2,429,1,2011-12,33,15:02,0,22,0,9
6,NHL,19,1,34,76,46,30,6,25,0,265,VAN,10,59.4,[],6.7,2,4,4,2,111,0,2011-12,4,13:56,0,12,1,3
