year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,14,12,35,20,0,GNMHL,40,Timmins Majors,32
2004-05,15,11,74,21,0,GNMHL,35,Timmins Majors,32
2005-06,16,5,33,29,-24,OHL,51,Sarnia Sting,34
2006-07,17,5,31,35,8,OHL,68,Sarnia Sting,40
2006-07,17,0,0,1,10,WJ18-A,6,Canada,1
2007-08,18,5,28,26,11,OHL,45,Sarnia Sting,31
2008-09,19,13,45,41,12,OHL,63,Sarnia Sting,54
2009-10,20,3,16,11,-7,AHL,48,Bridgeport Sound Tigers,14
2010-11,21,4,37,26,-14,AHL,63,Bridgeport Sound Tigers,30
2011-12,22,0,6,4,-3,AHL,14,Bridgeport Sound Tigers,4
2012-13,23,6,22,13,0,Germany,47,Eisbaren Berlin,19
