bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],0,2.51,0,97,NHL,0,21,0,87,0,0,0,0,10,.897,2000-01,MIN,3,0.5,0,0,1,4,239
0,0,[],0,0.00,0,7,NHL,0,22,0,7,0,0,0,0,0,1.000,2001-02,MIN,0,0.1,0,0,0,1,26
