game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,4,-1,20,1,0,12,0,3,2012-13,0,0,2,0,13,NHL,10.0,0,29,75.0,3,23,28,12:33,[],2,2,2,151,OTT
0,2,-4,14,4,0,14,3,3,2015-16,3,0,1,0,9,NHL,7.1,0,55,42.9,7,26,21,10:05,[],4,2,1,141,OTT
