assists,year,games_played,points,goals,team,age,pim,plus_minus,league
22,1970-71,40,33,11,Charlottetown Islanders,16,90,0,MJrHL
12,1971-72,55,17,5,Toronto Marlboros,17,86,0,OHA-Jr.
40,1972-73,58,70,30,Toronto Marlboros,18,150,0,OHA-Jr.
29,1973-74,67,69,40,Toronto Marlboros,19,218,0,OHA-Jr.
12,1974-75,27,23,11,Syracuse Blazers,20,23,0,NAPro
36,1978-79,58,72,36,San Diego Hawks,24,119,0,PHL
26,1979-80,79,53,27,Indianapolis Checkers,25,171,0,CHL
26,1980-81,80,54,28,Indianapolis Checkers,26,153,0,CHL
27,1981-82,80,51,24,Indianapolis Checkers,27,199,0,CHL
27,1982-83,78,48,21,Indianapolis Checkers,28,245,0,CHL
30,1983-84,71,53,23,Indianapolis Checkers,29,201,0,CHL
35,1984-85,78,51,16,Indianapolis Checkers,30,139,0,IHL
