bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,0,0,0,QMJHL,0,17,0,0,4,0,0,0,0,0,2009-10,Chicoutimi Sagueneens,0,0,0,0,0,0
0,0,0,0,0,0,QMJHL,0,18,0,0,2,0,0,0,0,0,2010-11,Chicoutimi Sagueneens,0,2,0,0,0,0
0,0,0,0,0,0,QMJHL,0,19,0,0,6,0,0,0,0,0,2011-12,Chicoutimi Sagueneens,0,5,0,0,0,0
0,0,0,0,0,0,QMJHL,0,20,0,0,4,0,0,0,0,0,2012-13,Chicoutimi Sagueneens,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,21,0,0,0,0,0,0,0,0,2013-14,Toronto Marlies,0,0,0,0,0,0
0,0,0,0,0,0,ECHL,0,21,0,0,0,0,0,0,0,0,2013-14,Orlando Solar Bears,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,22,0,0,0,0,0,0,0,0,2014-15,Toronto Marlies,0,0,0,0,0,0
