year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,19,0,0,0,0,CzRep,3,HC IPB Pojistovna Pardubice,0
1998-99,20,1,0,1,0,IHL,2,Milwaukee Admirals,2
1999-00,21,0,2,0,0,CzRep,3,HC IPB Pojistovna Pardubice,0
2000-01,22,5,6,3,0,CzRep,7,HC IPB Pojistovna Pardubice,8
2001-02,23,1,26,2,0,CzRep,6,HC IPB Pojistovna Pardubice,3
2002-03,24,7,39,7,3,CzRep,19,HC CSOB Pojistovna Pardubice,14
2003-04,25,1,6,0,0,CzRep,7,HC Moeller Pardubice,1
2004-05,26,3,33,2,0,CzRep,16,HC Moeller Pardubice,5
2006-07,28,12,22,6,0,CzRep,18,HC Moeller Pardubice,18
2008-09,30,8,6,3,0,Swiss,18,HC Davos,11
2009-10,31,12,10,4,0,CzRep,13,HC Eaton Pardubice,16
2010-11,32,1,2,2,0,Swiss,9,HC Davos,3
2011-12,33,0,2,0,0,Swiss,4,HC Davos,0
