shorthanded_goals,average_ice_time,positions,shotsPercentage,even_strength_assists,shots,even_strength_goals,shorthanded_assists,age,game_winning_goals,goals,assists,name,overall_point_share,defensive_point_share,points,power_play_goals,pim,total_ice_time,games_played,plus_minus,offensive_point_share,power_play_assists,link
0,16:54,RW,8.6,24,233,16,0,35,4,20,35,Radim Vrbata,5.3,0.9,55,4,16,1369,81,-18,4.5,11,/players/v/vrbatra01.html
0,24:37,D,8.3,16,145,4,0,25,1,12,27,Oliver Ekman-Larsson,5.6,2.4,39,8,48,1945,79,-25,3.2,11,/players/e/ekmanol01.html
0,16:59,LW,8.3,22,108,8,0,21,1,9,29,Max Domi,3.2,0.8,38,1,40,1002,59,-9,2.4,7,/players/d/domima01.html
1,23:20,D,5.4,22,112,4,1,31,0,6,30,Alex Goligoski,5.9,3.6,36,1,28,1913,82,-9,2.3,7,/players/g/goligal01.html
1,17:19,RW,10.3,13,155,13,1,24,1,16,18,Tobias Rieder,3.0,1.3,34,2,6,1385,80,-8,1.7,4,/players/r/riedeto01.html
0,15:37,LW,17.0,15,88,13,0,20,1,15,18,Christian Dvorak,3.6,1.7,33,2,22,1218,78,7,1.9,3,/players/d/dvorach01.html
0,15:03,RW,4.2,19,144,3,0,40,0,6,21,Shane Doan,1.7,1.2,27,3,48,1114,74,-3,0.5,2,/players/d/doansh01.html
0,18:35,C,12.7,6,126,12,0,29,2,16,10,Martin Hanzal,2.5,0.5,26,4,43,948,51,-15,2.0,4,/players/h/hanzama01.html
1,15:41,LW,10.1,11,109,9,2,24,2,11,14,Jordan Martinook,1.7,1.1,25,1,40,1207,77,-8,0.6,1,/players/m/martijo01.html
0,14:50,LW,15.2,5,92,11,0,20,2,14,7,Brendan Perlini,2.3,0.8,21,3,20,846,57,-4,1.5,2,/players/p/perlibr01.html
0,16:40,D,8.1,12,86,6,0,18,0,7,13,Jakob Chychrun,3.0,1.4,20,1,47,1133,68,-14,1.6,1,/players/c/chychja01.html
0,13:10,LW,7.8,6,116,9,0,28,2,9,8,Jamie McGinn,0.4,0.2,17,0,23,948,72,-23,0.2,2,/players/m/mcginja01.html
1,19:11,D,2.5,15,81,1,0,23,1,2,15,Connor Murphy,2.5,2.3,17,0,45,1477,77,-13,0.3,0,/players/m/murphco02.html
0,13:18,LW,6.6,8,76,5,0,21,1,5,10,Anthony Duclair,0.7,0.6,15,0,14,771,58,-7,0.0,2,/players/d/duclaan01.html
0,15:24,C,15.6,8,32,1,0,25,0,5,9,Alexander Burmistrov,1.4,0.4,14,4,6,400,26,-1,1.0,1,/players/b/burmial01.html
0,17:06,D,8.3,3,60,3,0,21,1,5,9,Anthony DeAngelo,1.7,0.4,14,2,37,667,39,-13,1.3,6,/players/d/deangan01.html
0,10:57,C,16.3,6,43,7,0,28,1,7,6,Ryan White,1.1,0.3,13,0,70,504,46,-8,0.8,0,/players/w/whitery01.html
1,11:53,LW,6.0,7,84,4,0,19,2,5,7,Lawson Crouse,-0.3,0.2,12,0,48,856,72,-20,-0.5,0,/players/c/crousla01.html
0,13:09,C,7.6,6,66,4,0,26,0,5,6,Peter Holland,0.3,0.0,11,1,18,526,40,-14,0.3,0,/players/h/hollape01.html
0,13:13,RW,4.7,6,64,3,1,26,0,3,7,Josh Jooris,0.4,0.5,10,0,10,555,42,-3,-0.1,0,/players/j/joorijo01.html
2,15:21,RW,20.0,3,25,3,1,31,0,5,4,Brad Richardson,1.1,0.2,9,0,15,246,16,-1,0.9,0,/players/r/richabr02.html
0,20:13,D,1.8,4,57,0,0,26,0,1,8,Michael Stone,1.6,1.7,9,1,12,910,45,-5,0.0,4,/players/s/stonemi01.html
0,18:03,D,1.1,7,94,1,0,27,0,1,7,Luke Schenn,1.7,2.5,8,0,85,1408,78,-9,-0.8,0,/players/s/schenlu01.html
0,12:20,RW,30.0,0,10,3,0,19,1,3,0,Christian Fischer,0.5,0.1,3,0,0,86,7,0,0.4,0,/players/f/fischch01.html
1,10:55,C,6.3,1,32,1,0,21,1,2,1,Laurent Dauphin,0.0,0.2,3,0,12,262,24,-2,-0.2,0,/players/d/dauphla01.html
0,12:40,LW,,1,0,0,0,18,0,0,2,Clayton Keller,0.0,-0.1,2,0,0,38,3,-3,0.1,1,/players/k/kellecl01.html
0,9:46,LW,16.7,0,6,1,0,25,0,1,0,Teemu Pulkkinen,0.1,0.0,1,0,4,39,4,-1,0.1,0,/players/p/pulkkte01.html
0,13:08,D,0.0,1,21,0,0,26,0,0,1,Kevin Connauton,0.4,0.6,1,0,24,315,24,-1,-0.3,0,/players/c/connake01.html
0,12:59,C,0.0,1,3,0,0,23,0,0,1,Tyler Gaudet,0.0,0.1,1,0,0,52,4,0,0.0,0,/players/g/gaudety01.html
0,13:41,C,0.0,1,6,0,0,19,0,0,1,Dylan Strome,-0.3,-0.1,1,0,0,96,7,-5,-0.2,0,/players/s/stromdy01.html
0,51:34,G,,0,0,0,0,24,0,0,0,Louis Domingue,4.6,0.0,0,0,0,1599,31,0,0.0,0,/players/d/dominlo01.html
0,15:31,G,,0,0,0,0,22,0,0,0,Marek Langhamer,0.0,0.0,0,0,0,16,1,0,0.0,0,/players/l/langhma01.html
0,16:40,D,0.0,0,3,0,0,28,0,0,0,Jamie McBain,0.0,0.0,0,0,0,50,3,-1,-0.1,0,/players/m/mcbaija02.html
0,17:40,D,0.0,0,3,0,0,34,0,0,0,Zbynek Michalek,0.1,0.2,0,0,0,53,3,1,-0.1,0,/players/m/michazb01.html
0,44:18,G,,0,0,0,0,30,0,0,0,Justin Peters,0.3,0.0,0,0,0,133,3,0,0.0,0,/players/p/peterju01.html
0,58:13,G,0.0,0,1,0,0,34,0,0,0,Mike Smith,10.9,0.0,0,0,14,3202,55,0,0.0,0,/players/s/smithmi01.html
