pim,team,assists,plus_minus,points,league,games_played,year,age,goals
65,Nanaimo Clippers,13,0,15,BCJHL,63,1977-78,16,2
119,Victoria Cougars,11,0,13,WHL,47,1978-79,17,2
138,Victoria Cougars,25,0,31,WHL,71,1979-80,18,6
81,Victoria Cougars,25,0,29,WHL,43,1980-81,19,4
117,Erie Blades,15,0,19,AHL,72,1981-82,20,4
34,Baltimore Skipjacks,3,0,5,AHL,31,1982-83,21,2
0,Muskegon Mohawks,0,0,0,IHL,2,1982-83,21,0
2,Baltimore Skipjacks,0,0,0,AHL,4,1983-84,22,0
94,Salt Lake Golden Eagles,22,0,30,CHL,65,1983-84,22,8
125,Salt Lake Golden Eagles,19,0,27,IHL,81,1984-85,23,8
38,New Haven Nighthawks,2,0,2,AHL,22,1985-86,24,0
